bucket_start,bucket_end,symbol,scenario,event_count,avg_price,total_quantity,avg_ingestion_latency_ms,p95_ingestion_latency_ms,max_ingestion_latency_ms
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,ABEV3,medium,108,12.000648,46720,9.77,26,96
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,BBDC4,medium,94,14.008085,49915,7.63,13,45
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,BOVA11,medium,117,125.000598,57698,8.06,13,56
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,BTC-USD,medium,98,65042.471122,47615,10.11,27,86
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,ITUB4,medium,88,33.996705,45581,7.49,13,13
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,MGLU3,medium,107,1.999626,56338,9.64,13,54
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,MSFT,medium,68,420.476618,34602,10.85,25,105
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,PETR4,medium,94,38.001596,53854,7.40,13,28
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,VALE3,medium,112,62.070179,59238,6.65,13,28
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,AAPL,medium,91,169.607473,48425,8.05,13,31
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,ABEV3,medium,88,11.990227,42939,8.26,14,44
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,BBDC4,medium,103,13.993301,51533,7.85,13,64
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,BOVA11,medium,98,124.984490,45335,8.43,23,93
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,BTC-USD,medium,87,65018.761609,39804,8.66,13,84
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,ITUB4,medium,116,34.015431,54534,7.64,13,21
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,MGLU3,medium,123,1.998699,63631,8.85,15,74
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,MSFT,medium,108,419.427130,54369,8.54,22,54
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,PETR4,medium,94,38.017234,43232,8.44,12,83
2026-09-07 22:21:20+00,2026-09-07 22:21:30+00,VALE3,medium,97,62.094948,44726,7.09,13,14
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,AAPL,medium,96,170.094688,51877,8.19,13,84
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,ABEV3,medium,110,12.007182,59537,8.99,19,36
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,BBDC4,medium,109,14.016422,50991,7.96,13,36
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,BOVA11,medium,100,125.066500,50270,8.98,17,44
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,BTC-USD,medium,92,65029.122283,45171,8.29,13,74
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,ITUB4,medium,100,34.000000,51515,6.76,12,51
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,MGLU3,medium,102,2.000392,44691,7.70,13,27
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,MSFT,medium,89,419.664157,46440,7.60,13,37
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,PETR4,medium,87,38.035747,46872,7.48,13,54
2026-09-07 22:21:30+00,2026-09-07 22:21:40+00,VALE3,medium,109,61.991743,53573,6.91,13,32
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,AAPL,medium,107,169.874019,53794,8.29,13,73
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,ABEV3,medium,90,12.002111,46393,8.46,13,73
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,BBDC4,medium,101,14.001980,55392,8.07,13,53
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,BOVA11,medium,102,125.198235,52922,9.46,13,63
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,BTC-USD,medium,101,64974.839703,54071,8.69,14,59
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,ITUB4,medium,117,33.992051,54206,6.95,13,13
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,MGLU3,medium,104,1.996923,47339,10.54,32,65
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,MSFT,medium,108,419.775278,52086,8.27,13,64
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,PETR4,medium,75,38.079467,41327,7.72,13,18
2026-09-07 22:21:40+00,2026-09-07 22:21:50+00,VALE3,medium,97,61.961340,52347,7.75,13,54
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,AAPL,medium,118,170.000339,58238,8.24,13,59
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,ABEV3,medium,101,11.987129,50798,9.06,13,81
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,BBDC4,medium,106,14.004528,56941,11.22,45,61
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,BOVA11,medium,120,125.000333,54553,9.41,22,101
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,BTC-USD,medium,87,64960.416322,45257,8.75,13,91
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,ITUB4,medium,86,33.987558,43419,6.53,12,19
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,MGLU3,medium,85,2.001294,46512,9.15,24,71
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,MSFT,medium,100,419.918800,44917,10.11,30,69
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,PETR4,medium,115,37.990435,54136,9.43,25,79
2026-09-07 22:21:50+00,2026-09-07 22:22:00+00,VALE3,medium,86,61.984535,41337,7.30,12,30
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,AAPL,medium,97,170.047113,46810,7.61,13,36
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,ABEV3,medium,103,11.997476,49983,7.62,13,68
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,BBDC4,medium,87,13.983218,46090,7.11,12,20
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,BOVA11,medium,92,125.134022,48665,9.68,13,60
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,BTC-USD,medium,95,64958.950632,48349,7.06,13,38
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,ITUB4,medium,97,34.014330,51194,7.58,12,13
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,MGLU3,medium,121,1.997686,52545,7.69,14,58
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,MSFT,medium,109,420.876972,57982,9.43,13,58
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,PETR4,medium,94,38.065213,51106,7.36,13,48
2026-09-07 22:22:00+00,2026-09-07 22:22:10+00,VALE3,medium,103,62.050194,52208,7.15,12,24
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,AAPL,medium,106,170.185094,52035,8.58,16,76
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,ABEV3,medium,100,11.996400,49799,8.55,13,59
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,BBDC4,medium,95,13.992632,53008,8.63,17,69
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,BOVA11,medium,91,125.028352,46640,7.49,13,14
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,BTC-USD,medium,94,65056.005745,49379,6.45,12,23
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,ITUB4,medium,109,33.976789,55274,7.41,12,23
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,MGLU3,medium,102,1.996765,51847,8.15,13,79
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,MSFT,medium,84,419.475119,44045,9.33,13,65
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,PETR4,medium,110,38.019636,51803,9.29,23,56
2026-09-07 22:22:10+00,2026-09-07 22:22:20+00,VALE3,medium,106,61.934057,51324,7.64,13,69
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,AAPL,medium,106,169.978396,53679,8.22,13,47
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,ABEV3,medium,104,11.983269,56567,7.22,13,18
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,BBDC4,medium,89,13.999775,46277,7.69,13,52
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,BOVA11,medium,105,125.192571,50273,8.35,18,43
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,BTC-USD,medium,89,64930.841798,40277,7.26,13,30
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,ITUB4,medium,77,33.994286,32977,6.71,13,15
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,MGLU3,medium,102,2.004314,52770,7.67,13,59
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,MSFT,medium,106,420.197358,57685,7.72,13,18
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,PETR4,medium,118,38.013475,60938,8.39,20,37
2026-09-07 22:22:20+00,2026-09-07 22:22:30+00,VALE3,medium,107,62.074112,52109,7.76,13,13
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,AAPL,medium,112,169.935446,53061,9.34,33,68
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,ABEV3,medium,91,12.004396,41487,6.18,13,58
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,BBDC4,medium,100,14.008100,50653,8.87,13,63
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,BOVA11,medium,99,124.994545,51749,9.19,38,72
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,BTC-USD,medium,113,65019.498142,57681,8.81,14,48
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,ITUB4,medium,75,34.099333,31448,7.59,13,13
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,MGLU3,medium,101,2.000792,55918,8.83,23,49
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,MSFT,medium,111,420.113964,56037,6.87,13,13
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,PETR4,medium,104,37.975481,46842,8.10,13,29
2026-09-07 22:22:30+00,2026-09-07 22:22:40+00,VALE3,medium,96,62.077396,45742,7.10,13,13
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,AAPL,medium,108,169.733333,56001,7.33,13,35
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,ABEV3,medium,106,11.999623,57141,9.00,15,60
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,BBDC4,medium,104,13.981538,51778,8.52,13,45
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,BOVA11,medium,94,125.087340,50150,7.54,14,36
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,BTC-USD,medium,105,65071.296571,53643,8.19,13,36
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,ITUB4,medium,96,34.029583,54818,7.36,13,37
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,MGLU3,medium,101,2.003168,44509,8.13,13,46
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,MSFT,medium,87,420.657356,41994,7.03,13,25
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,PETR4,medium,101,37.993267,53718,9.20,24,56
2026-09-07 22:22:40+00,2026-09-07 22:22:50+00,VALE3,medium,100,61.851900,48204,7.12,13,18
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,AAPL,medium,98,170.043469,54767,7.65,13,26
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,ABEV3,medium,102,12.005196,45058,7.75,13,34
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,BBDC4,medium,107,13.990841,54794,7.89,13,34
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,BOVA11,medium,90,124.995444,45351,8.07,13,55
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,BTC-USD,medium,112,64984.230804,54781,8.28,17,63
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,ITUB4,medium,87,34.062759,49949,7.66,13,16
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,MGLU3,medium,103,2.002136,55009,6.92,13,43
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,MSFT,medium,91,420.369011,45799,7.98,14,35
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,PETR4,medium,104,37.995481,52513,7.64,13,45
2026-09-07 22:22:50+00,2026-09-07 22:23:00+00,VALE3,medium,100,61.942700,47314,7.58,13,18
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,AAPL,medium,101,169.990198,50658,7.70,13,72
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,ABEV3,medium,105,12.003238,52261,8.77,13,55
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,BBDC4,medium,92,13.994130,50924,7.90,13,38
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,BOVA11,medium,104,125.006346,50695,9.16,13,44
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,BTC-USD,medium,108,64969.785000,55223,9.32,13,61
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,ITUB4,medium,95,33.995895,43893,7.15,13,14
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,MGLU3,medium,106,2.001321,49430,7.49,13,55
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,MSFT,medium,107,419.793364,57015,7.31,13,45
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,PETR4,medium,89,37.979101,46237,7.33,13,21
2026-09-07 22:23:00+00,2026-09-07 22:23:10+00,VALE3,medium,94,61.991383,50030,6.88,13,14
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,AAPL,medium,105,169.956571,49720,7.53,13,30
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,ABEV3,medium,95,11.993684,47674,8.68,20,53
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,BBDC4,medium,118,14.005424,65068,7.77,13,45
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,BOVA11,medium,90,125.004333,42901,7.44,13,43
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,BTC-USD,medium,97,65026.996701,43407,8.54,13,50
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,ITUB4,medium,104,33.949904,55774,6.89,12,14
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,MGLU3,medium,84,2.003571,45698,7.58,13,40
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,MSFT,medium,99,420.495354,53068,7.64,12,35
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,PETR4,medium,103,37.993883,52571,7.78,12,26
2026-09-07 22:23:10+00,2026-09-07 22:23:20+00,VALE3,medium,108,62.074352,57049,7.20,13,30
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,AAPL,medium,107,169.955701,57685,7.63,19,47
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,ABEV3,medium,110,11.982909,56066,9.60,35,70
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,BBDC4,medium,94,14.005106,44122,9.03,15,49
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,BOVA11,medium,93,124.987849,44358,7.73,13,51
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,BTC-USD,medium,99,65013.604141,53220,8.32,23,53
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,ITUB4,medium,86,33.987791,42190,7.15,13,13
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,MGLU3,medium,104,2.001346,54984,7.31,13,45
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,MSFT,medium,108,420.083889,55568,8.53,13,62
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,PETR4,medium,114,37.983772,61120,8.92,13,65
2026-09-07 22:23:20+00,2026-09-07 22:23:30+00,VALE3,medium,84,62.022619,40294,7.55,12,13
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,AAPL,medium,67,170.123731,37997,8.13,13,29
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,ABEV3,medium,110,11.992818,57965,10.47,36,68
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,BBDC4,medium,111,13.985856,56484,7.70,14,55
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,BOVA11,medium,112,125.020268,59235,9.30,13,58
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,BTC-USD,medium,107,64963.125794,49945,8.41,13,45
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,ITUB4,medium,103,34.004272,58038,7.17,13,25
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,MGLU3,medium,92,1.997065,46055,8.85,17,56
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,MSFT,medium,92,420.194783,44577,8.83,25,69
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,PETR4,medium,104,37.967981,51458,7.45,13,35
2026-09-07 22:23:30+00,2026-09-07 22:23:40+00,VALE3,medium,99,62.099596,46980,6.96,13,16
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,AAPL,medium,93,169.958387,49118,8.19,13,49
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,ABEV3,medium,98,11.998163,47505,9.44,27,59
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,BBDC4,medium,107,14.013645,54892,8.55,15,41
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,BOVA11,medium,92,125.136522,45445,10.24,19,72
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,BTC-USD,medium,113,64987.432389,59843,8.23,13,52
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,ITUB4,medium,80,34.011750,41564,7.35,12,17
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,MGLU3,medium,101,2.000495,54200,8.40,13,62
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,MSFT,medium,116,419.576121,58343,9.25,32,69
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,PETR4,medium,98,38.012245,48331,7.87,13,49
2026-09-07 22:23:40+00,2026-09-07 22:23:50+00,VALE3,medium,103,61.940388,56781,6.10,13,13
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,AAPL,medium,75,169.830133,38073,8.19,13,37
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,ABEV3,medium,111,12.003243,49673,8.80,13,51
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,BBDC4,medium,95,14.006000,52065,7.91,13,41
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,BOVA11,medium,112,125.109286,60370,7.94,13,70
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,BTC-USD,medium,90,65112.987889,42684,7.47,13,27
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,ITUB4,medium,110,34.008182,53851,7.06,13,18
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,MGLU3,medium,107,2.003271,52837,9.33,13,64
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,MSFT,medium,111,420.183153,53994,8.05,13,60
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,PETR4,medium,105,37.960381,50226,7.61,13,41
2026-09-07 22:23:50+00,2026-09-07 22:24:00+00,VALE3,medium,88,61.928636,42342,7.43,13,13
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,AAPL,medium,57,170.074035,28574,8.53,23,44
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,ABEV3,medium,64,12.009219,32943,9.05,14,53
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,BBDC4,medium,70,14.010000,35792,9.80,28,38
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,BOVA11,medium,60,124.821833,30062,7.47,13,54
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,BTC-USD,medium,47,64922.733191,24113,7.94,13,48
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,ITUB4,medium,62,33.997258,32692,6.90,13,13
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,MGLU3,medium,53,2.001132,25546,8.13,24,48
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,MSFT,medium,58,419.354310,30571,7.52,13,43
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,PETR4,medium,64,37.960000,36039,8.55,13,57
2026-09-07 22:24:00+00,2026-09-07 22:24:10+00,VALE3,medium,68,61.977206,34768,6.71,13,17
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,AAPL,high,744,170.013145,367585,61.47,248,311
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,ABEV3,high,788,12.004797,405084,63.14,247,303
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,BBDC4,high,797,14.000891,386705,60.65,237,310
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,BOVA11,high,848,124.991545,435085,56.63,235,307
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,BTC-USD,high,841,64992.871843,420176,60.96,237,297
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,ITUB4,high,783,34.006488,385974,13.80,64,130
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,MGLU3,high,840,2.001381,414099,68.73,241,305
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,MSFT,high,810,420.216074,400425,68.89,252,312
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,PETR4,high,796,37.997676,405790,62.60,244,313
2026-09-07 22:25:00+00,2026-09-07 22:25:10+00,VALE3,high,817,62.009351,404701,14.09,62,135
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,AAPL,high,985,170.058548,494607,94.38,347,810
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,ABEV3,high,1035,12.003208,510439,89.51,344,823
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,BBDC4,high,960,14.005677,475979,93.31,353,801
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,BOVA11,high,1016,125.000059,499487,100.06,400,814
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,BTC-USD,high,1007,65002.845641,500999,95.74,402,819
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,ITUB4,high,985,33.994223,479436,16.10,70,221
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,MGLU3,high,1004,2.000199,495509,89.01,334,815
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,MSFT,high,999,420.002372,497081,100.38,437,821
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,PETR4,high,975,38.001036,505184,93.70,383,822
2026-09-07 22:25:10+00,2026-09-07 22:25:20+00,VALE3,high,948,62.004926,469787,15.55,70,224
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,AAPL,high,1028,169.942918,505724,65.22,234,321
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,ABEV3,high,1034,11.997321,508749,65.54,247,316
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,BBDC4,high,1042,14.002668,535691,71.78,249,323
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,BOVA11,high,1015,125.022966,503189,69.64,257,325
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,BTC-USD,high,1013,64982.438559,497663,65.42,238,313
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,ITUB4,high,956,33.993316,471028,14.24,70,139
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,MGLU3,high,1050,1.999914,521731,69.89,252,326
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,MSFT,high,1022,420.053386,510131,71.80,252,329
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,PETR4,high,1018,37.986994,513112,68.11,241,300
2026-09-07 22:25:20+00,2026-09-07 22:25:30+00,VALE3,high,946,62.016385,478416,14.16,67,142
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,AAPL,high,1000,169.957130,488107,63.55,248,301
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,ABEV3,high,1018,12.000796,514174,66.90,241,295
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,BBDC4,high,997,14.003611,500023,64.43,245,297
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,BOVA11,high,973,124.988078,514009,66.54,249,302
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,BTC-USD,high,1010,65032.654119,512287,60.57,237,301
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,ITUB4,high,954,33.990168,472219,13.90,60,129
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,MGLU3,high,983,1.999908,481831,65.98,236,299
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,MSFT,high,1035,420.013836,518752,68.03,247,298
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,PETR4,high,1046,37.993356,510491,66.69,241,300
2026-09-07 22:25:30+00,2026-09-07 22:25:40+00,VALE3,high,1003,61.990439,497618,13.19,52,133
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,AAPL,high,1031,169.993210,527769,56.07,233,309
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,ABEV3,high,1006,12.000010,493711,55.93,229,302
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,BBDC4,high,1028,13.996887,524737,60.67,230,307
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,BOVA11,high,1021,125.029373,506934,61.29,228,310
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,BTC-USD,high,961,64987.674006,476585,57.68,231,315
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,ITUB4,high,1031,34.017003,517804,14.70,76,156
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,MGLU3,high,984,2.000833,495832,59.41,230,308
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,MSFT,high,937,419.918260,458410,63.06,238,311
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,PETR4,high,1006,37.996262,492798,58.36,227,312
2026-09-07 22:25:40+00,2026-09-07 22:25:50+00,VALE3,high,1013,62.001510,512834,13.89,65,150
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,AAPL,high,1001,170.112268,500540,60.09,223,277
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,ABEV3,high,1027,11.993281,525788,57.25,226,277
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,BBDC4,high,996,14.004930,505204,57.23,224,278
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,BOVA11,high,968,125.039380,489821,62.03,231,268
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,BTC-USD,high,980,64997.299143,474133,54.77,217,271
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,ITUB4,high,1006,33.994662,512972,15.72,75,162
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,MGLU3,high,1027,2.000214,526500,57.07,223,264
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,MSFT,high,978,420.063589,485074,55.12,224,265
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,PETR4,high,921,38.004397,452621,56.13,221,273
2026-09-07 22:25:50+00,2026-09-07 22:26:00+00,VALE3,high,1038,62.020539,520542,15.18,83,162
2026-09-07 22:26:00+00,2026-09-07 22:26:10+00,AAPL,high,962,170.050405,494413,63.83,241,296
2026-09-07 22:26:00+00,2026-09-07 22:26:10+00,ABEV3,high,1013,11.996950,491009,67.91,238,290
2026-09-07 22:26:00+00,2026-09-07 22:26:10+00,BBDC4,high,985,14.001086,500171,62.63,243,291
2026-09-07 22:26:00+00,2026-09-07 22:26:10+00,BOVA11,high,996,125.030964,498567,66.66,245,292
2026-09-07 22:26:00+00,2026-09-07 22:26:10+00,BTC-USD,high,1055,64990.893460,525174,57.08,238,295
2026-09-07 22:26:00+00,2026-09-07 22:26:10+00,ITUB4,high,1025,33.997298,508809,14.57,69,154
